job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age,balance,day,duration,campaign,pdays,previous,INDEX,TARGET
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4,-0.48597475455820477,0.9166666666666666,-0.07017543859649122,-0.5,0.0,0.0,3246,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,-0.7833099579242637,1.1666666666666667,0.6885964912280702,0.5,0.0,0.0,2319,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.26666666666666666,2.1984572230014026,1.1666666666666667,-0.16228070175438597,1.0,0.0,0.0,2965,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0666666666666667,-0.211781206171108,-0.6666666666666666,-0.2675438596491228,-0.5,0.0,0.0,1742,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8666666666666667,-0.16479663394109398,-0.08333333333333333,0.03508771929824561,2.0,0.0,0.0,506,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,5.367461430575035,0.08333333333333333,-0.2631578947368421,-0.5,112.0,3.0,2529,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5333333333333333,1.1346423562412342,1.0833333333333333,0.5877192982456141,0.0,0.0,0.0,416,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7333333333333333,-0.3169705469845722,-1.0,0.08771929824561403,2.0,0.0,0.0,4493,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3333333333333333,0.46563814866760167,0.75,-0.5789473684210527,1.5,0.0,0.0,2820,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7333333333333333,2.4158485273492287,0.8333333333333334,0.4956140350877193,-0.5,0.0,0.0,1113,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8666666666666667,0.9319775596072931,0.25,-0.17982456140350878,0.0,0.0,0.0,771,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5333333333333333,-0.18302945301542778,-1.1666666666666667,-0.6359649122807017,-0.5,0.0,0.0,3821,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9333333333333333,-0.2980364656381487,-0.5,0.19736842105263158,0.5,0.0,0.0,4040,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3333333333333333,0.6837307152875175,0.16666666666666666,-0.19736842105263158,0.0,0.0,0.0,911,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333333,-0.1753155680224404,-0.08333333333333333,-0.34210526315789475,-0.5,149.0,4.0,3624,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.13333333333333333,-0.4691444600280505,-0.4166666666666667,0.5614035087719298,-0.5,350.0,3.0,1275,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.06666666666666667,-0.3169705469845722,-0.16666666666666666,-0.3333333333333333,3.0,0.0,0.0,483,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7333333333333333,-0.04417952314165498,-0.4166666666666667,-0.7456140350877193,2.5,0.0,0.0,3611,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.2,2.779102384291725,-0.25,-0.2850877192982456,-0.5,0.0,0.0,1196,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0666666666666667,-0.3387096774193548,-0.25,-0.45614035087719296,0.0,0.0,0.0,3065,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,-0.3169705469845722,-0.4166666666666667,-0.11403508771929824,0.0,0.0,0.0,847,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5333333333333333,1.2580645161290323,-0.5,0.6359649122807017,-0.5,0.0,0.0,4035,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.024544179523141654,-0.8333333333333334,-0.7456140350877193,4.0,208.0,3.0,2359,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,5.0371669004207575,0.4166666666666667,2.3421052631578947,1.5,0.0,0.0,2919,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.13333333333333333,0.3281907433380084,0.9166666666666666,0.23684210526315788,-0.5,0.0,0.0,539,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,0.2615708274894811,0.3333333333333333,-0.6447368421052632,-0.5,336.0,1.0,1749,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0666666666666667,2.624123422159888,1.1666666666666667,0.10087719298245613,0.5,0.0,0.0,3631,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.26666666666666666,-0.20476858345021037,-1.0,-0.19298245614035087,2.0,0.0,0.0,2873,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.2,1.312061711079944,0.25,-0.32456140350877194,-0.5,0.0,0.0,1034,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4,-0.1423562412342216,1.25,-0.543859649122807,1.0,0.0,0.0,1619,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.6666666666666666,10.523842917251052,0.8333333333333334,0.2631578947368421,0.5,98.0,7.0,1216,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.26666666666666666,1.9866760168302946,-0.25,6.7368421052631575,0.0,0.0,0.0,3730,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.26666666666666666,-0.16199158485273493,-0.16666666666666666,-0.15350877192982457,-0.5,361.0,1.0,4169,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,-0.2847124824684432,-0.75,0.2324561403508772,0.0,0.0,0.0,2758,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8666666666666667,-0.28190743338008417,-0.3333333333333333,-0.44298245614035087,0.5,0.0,0.0,2097,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.7333333333333333,-0.3492286115007013,-1.25,0.06140350877192982,-0.5,93.0,14.0,2176,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1333333333333333,0.573632538569425,0.08333333333333333,-0.4605263157894737,0.0,166.0,2.0,2796,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667,-0.2713884992987377,-0.08333333333333333,-0.7456140350877193,0.5,0.0,0.0,844,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.4666666666666667,-0.06451612903225806,0.25,-0.09210526315789473,0.0,0.0,0.0,69,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,-0.061009817671809255,0.8333333333333334,-0.5526315789473685,0.0,0.0,0.0,222,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.4,-0.30995792426367463,0.16666666666666666,-0.07894736842105263,1.5,0.0,0.0,1819,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13333333333333333,-0.2812061711079944,0.75,-0.19736842105263158,3.0,0.0,0.0,1741,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,-0.21107994389901824,-0.6666666666666666,-0.38596491228070173,0.5,0.0,0.0,1604,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,-0.15918653576437589,0.25,-0.5745614035087719,0.0,0.0,0.0,4348,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8,1.9130434782608696,-0.5833333333333334,0.8728070175438597,-0.5,0.0,0.0,3720,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,-0.3015427769985975,0.3333333333333333,-0.7105263157894737,1.0,0.0,0.0,3959,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8,-0.05329593267882188,-0.9166666666666666,0.38596491228070173,-0.5,0.0,0.0,1639,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5333333333333333,0.6697054698457223,-0.8333333333333334,-0.18859649122807018,0.5,0.0,0.0,895,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3333333333333333,-0.025946704067321177,0.5833333333333334,0.7719298245614035,0.0,0.0,0.0,256,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.6,0.3450210378681627,1.0833333333333333,0.2894736842105263,0.0,0.0,0.0,4090,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8,-0.4901823281907433,-1.0,0.6973684210526315,0.0,0.0,0.0,243,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7333333333333333,-0.3169705469845722,-0.5833333333333334,0.2543859649122807,1.5,0.0,0.0,1404,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-0.10729312762973352,-0.8333333333333334,0.10526315789473684,-0.5,322.0,1.0,1382,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0666666666666667,0.28962131837307153,0.08333333333333333,-0.43859649122807015,-0.5,152.0,1.0,2563,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.13333333333333333,-0.1661991584852735,-0.8333333333333334,-0.543859649122807,-0.5,0.0,0.0,3336,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.6,-0.3169705469845722,0.16666666666666666,2.504385964912281,-0.5,0.0,0.0,1065,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,-0.258765778401122,0.8333333333333334,4.552631578947368,2.0,0.0,0.0,3642,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.3333333333333333,-0.31626928471248245,0.25,-0.33771929824561403,-0.5,0.0,0.0,2234,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3333333333333333,-0.3071528751753156,-0.25,-0.07894736842105263,-0.5,93.0,1.0,2539,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2666666666666666,0.10518934081346423,-0.25,0.07017543859649122,-0.5,0.0,0.0,2778,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,-0.3169705469845722,-1.0,1.5526315789473684,3.0,205.0,5.0,4019,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.13333333333333333,1.9565217391304348,0.4166666666666667,0.21052631578947367,-0.5,0.0,0.0,3133,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,-0.2335203366058906,-1.0,-0.7236842105263158,1.5,0.0,0.0,3713,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,-0.27419354838709675,1.0833333333333333,0.0,0.0,247.0,1.0,893,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,-0.3134642356241234,0.8333333333333334,-0.5350877192982456,0.0,0.0,0.0,81,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.26666666666666666,-0.1844319775596073,-0.4166666666666667,-0.39473684210526316,-0.5,0.0,0.0,1237,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.26666666666666666,0.2938288920056101,-0.8333333333333334,0.13596491228070176,0.5,0.0,0.0,1525,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,-0.3169705469845722,0.5833333333333334,0.18859649122807018,0.0,183.0,6.0,2015,1
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.014726507713884993,-0.75,1.9254385964912282,1.5,0.0,0.0,4515,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,-0.31486676016830295,-0.6666666666666666,1.131578947368421,-0.5,0.0,0.0,3506,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6,-0.3169705469845722,0.16666666666666666,-0.23684210526315788,2.0,364.0,9.0,375,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.06666666666666667,-0.317671809256662,-0.75,-0.4956140350877193,-0.5,0.0,0.0,1770,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6,0.04628330995792426,-0.6666666666666666,-0.2543859649122807,-0.5,0.0,0.0,1453,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9333333333333333,-0.3997194950911641,-0.5833333333333334,-0.3684210526315789,0.5,0.0,0.0,4079,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2,0.014025245441795231,0.25,3.6491228070175437,-0.5,0.0,0.0,4187,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13333333333333333,-0.2187938288920056,-0.9166666666666666,-0.5263157894736842,0.5,0.0,0.0,2994,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.13333333333333333,0.105890603085554,0.5833333333333334,2.5789473684210527,0.0,0.0,0.0,1390,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,-0.3169705469845722,0.9166666666666666,-0.4298245614035088,1.0,0.0,0.0,3323,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5333333333333333,-0.5133239831697055,0.4166666666666667,0.42105263157894735,0.5,0.0,0.0,2721,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8666666666666667,1.4866760168302946,-0.9166666666666666,1.9078947368421053,-0.5,0.0,0.0,359,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3333333333333333,-0.18653576437587657,-1.1666666666666667,0.6885964912280702,-0.5,0.0,0.0,411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8666666666666667,-0.3190743338008415,-0.25,-0.017543859649122806,1.5,0.0,0.0,2893,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2666666666666666,0.7468443197755961,1.0833333333333333,-0.7807017543859649,1.5,0.0,0.0,111,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,-0.13253856942496495,-0.9166666666666666,0.7236842105263158,0.0,0.0,0.0,4331,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.3345021037868163,0.25,0.8859649122807017,3.0,0.0,0.0,3639,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,1.1514726507713886,-0.6666666666666666,1.1973684210526316,2.0,0.0,0.0,3006,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5333333333333333,-0.11009817671809256,-0.9166666666666666,-0.12280701754385964,-0.5,0.0,0.0,4430,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1333333333333333,1.0196353436185133,0.25,-0.6140350877192983,3.5,0.0,0.0,146,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6,-0.29943899018232817,1.1666666666666667,-0.618421052631579,-0.5,0.0,0.0,3197,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.2,-0.10168302945301542,-0.16666666666666666,0.6842105263157895,-0.5,331.0,2.0,6,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6,0.06241234221598878,-0.16666666666666666,-0.4956140350877193,-0.5,364.0,2.0,1856,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0666666666666667,0.07503506311360449,1.0,0.37719298245614036,0.0,0.0,0.0,311,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1.3772791023842916,-0.4166666666666667,-0.4868421052631579,0.0,0.0,0.0,2533,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.5333333333333333,-0.03997194950911641,-0.5833333333333334,-0.13157894736842105,0.5,0.0,0.0,250,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,-0.09887798036465638,-0.3333333333333333,2.508771929824561,0.0,0.0,0.0,1334,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,-0.3134642356241234,0.16666666666666666,-0.5,0.5,0.0,0.0,851,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2,1.1816269284712482,-0.6666666666666666,-0.2324561403508772,2.5,0.0,0.0,4087,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.06666666666666667,-0.26367461430575034,-0.75,0.04824561403508772,0.5,0.0,0.0,1708,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4,-0.06591865357643759,-0.75,0.5131578947368421,-0.5,357.0,3.0,4126,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7333333333333333,0.22230014025245443,-0.08333333333333333,-0.14035087719298245,-0.5,372.0,2.0,2302,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.13333333333333333,-0.3169705469845722,0.8333333333333334,-0.706140350877193,-0.5,0.0,0.0,131,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,0.19635343618513323,-0.75,2.4166666666666665,2.5,0.0,0.0,3210,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.4,-0.3169705469845722,0.5833333333333334,-0.14912280701754385,-0.5,0.0,0.0,342,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0666666666666667,-0.3134642356241234,-0.3333333333333333,1.0,-0.5,0.0,0.0,2884,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,2.755960729312763,0.16666666666666666,0.03508771929824561,1.0,0.0,0.0,4140,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.39270687237026647,-0.3333333333333333,-0.6666666666666666,0.5,176.0,2.0,4368,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.31065918653576435,-0.75,0.6578947368421053,-0.5,0.0,0.0,1266,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9333333333333333,-0.3169705469845722,1.1666666666666667,1.7587719298245614,0.0,0.0,0.0,3238,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.4,2.771388499298738,0.3333333333333333,2.5482456140350878,0.5,0.0,0.0,1945,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,3.805049088359046,0.25,-0.11403508771929824,0.0,0.0,0.0,3275,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5333333333333333,3.1507713884992987,-0.4166666666666667,1.1403508771929824,-0.5,0.0,0.0,4404,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0666666666666667,0.1185133239831697,-1.1666666666666667,-0.31140350877192985,-0.5,209.0,1.0,667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,-0.36605890603085556,-0.16666666666666666,0.2543859649122807,-0.5,0.0,0.0,2664,0
